Driver,Team,Compound,TyreLife,FreshTyre,S1,S2,S3,SpeedI1,SpeedI2,SpeedFL,SpeedST,LapTimeSeconds,SessionType
ALB,Williams,SOFT,2.0,True,18.594,33.684,18.938,221.0,206.0,267.0,277.0,71.216,Q
ALB,Williams,SOFT,3.0,True,24.394,46.933,25.465,136.0,152.0,268.0,205.0,96.792,Q
ALB,Williams,SOFT,6.0,False,18.718,34.052,19.035,217.0,204.0,267.0,276.0,71.805,Q
ALB,Williams,SOFT,2.0,True,18.487,33.597,18.864,220.0,207.0,266.0,273.0,70.948,Q
GAS,Alpine,SOFT,2.0,True,19.57,34.729,19.733,213.0,196.0,266.0,278.0,74.032,Q
GAS,Alpine,SOFT,3.0,True,25.751,46.39,22.881,124.0,159.0,266.0,212.0,95.022,Q
GAS,Alpine,SOFT,4.0,True,19.029,34.291,19.416,217.0,205.0,266.0,278.0,72.736,Q
GAS,Alpine,SOFT,5.0,True,30.253,47.172,23.54,86.0,149.0,266.0,249.0,100.965,Q
GAS,Alpine,SOFT,6.0,True,19.032,33.806,19.275,219.0,208.0,266.0,279.0,72.113,Q
GAS,Alpine,SOFT,2.0,True,18.681,33.819,22.208,224.0,186.0,227.0,282.0,74.708,Q
GAS,Alpine,SOFT,3.0,True,27.955,42.323,34.582,133.0,147.0,267.0,258.0,104.86,Q
GAS,Alpine,SOFT,4.0,True,18.649,33.684,19.381,222.0,206.0,266.0,281.0,71.714,Q
GAS,Alpine,SOFT,2.0,True,18.923,33.883,19.689,220.0,201.0,266.0,279.0,72.495,Q
GAS,Alpine,SOFT,3.0,True,28.82,44.427,24.439,138.0,131.0,178.0,204.0,97.686,Q
GAS,Alpine,SOFT,4.0,True,27.22,42.32,22.076,124.0,158.0,268.0,224.0,91.616,Q
GAS,Alpine,SOFT,5.0,True,18.688,33.593,19.053,221.0,208.0,265.0,278.0,71.334,Q
GAS,Alpine,SOFT,2.0,True,23.233,42.406,25.414,177.0,168.0,268.0,261.0,91.053,Q
GAS,Alpine,SOFT,3.0,True,18.481,33.453,18.962,223.0,207.0,267.0,278.0,70.896,Q
GAS,Alpine,SOFT,6.0,False,24.884,38.65,22.778,180.0,172.0,268.0,272.0,86.312,Q
GAS,Alpine,SOFT,7.0,False,18.637,33.599,19.075,223.0,206.0,266.0,280.0,71.311,Q
GAS,Alpine,SOFT,2.0,True,22.968,41.64,24.133,171.0,170.0,268.0,273.0,88.741,Q
GAS,Alpine,SOFT,3.0,True,18.533,33.401,19.571,223.0,204.0,242.0,277.0,71.505,Q
OCO,Alpine,SOFT,2.0,True,19.598,34.537,19.524,209.0,197.0,268.0,280.0,73.659,Q
OCO,Alpine,SOFT,3.0,True,25.582,45.133,27.354,162.0,150.0,267.0,184.0,98.069,Q
OCO,Alpine,SOFT,4.0,True,19.055,34.104,19.347,215.0,202.0,269.0,280.0,72.506,Q
OCO,Alpine,SOFT,5.0,True,26.348,44.537,22.92,161.0,152.0,267.0,210.0,93.805,Q
OCO,Alpine,SOFT,6.0,True,18.882,34.155,19.193,219.0,203.0,268.0,280.0,72.23,Q
OCO,Alpine,SOFT,2.0,True,18.848,33.81,19.248,221.0,204.0,270.0,282.0,71.906,Q
OCO,Alpine,SOFT,3.0,True,26.239,44.516,37.551,153.0,145.0,266.0,215.0,108.306,Q
OCO,Alpine,SOFT,4.0,True,18.761,33.802,19.324,217.0,204.0,267.0,281.0,71.887,Q
OCO,Alpine,SOFT,2.0,True,19.417,42.084,22.028,187.0,161.0,267.0,204.0,83.529,Q
OCO,Alpine,SOFT,3.0,True,18.701,33.539,19.045,218.0,206.0,267.0,278.0,71.285,Q
OCO,Alpine,SOFT,4.0,True,27.583,42.887,24.95,143.0,155.0,266.0,200.0,95.42,Q
OCO,Alpine,SOFT,2.0,True,21.718,37.613,27.763,158.0,173.0,268.0,279.0,87.094,Q
RIC,RB,SOFT,2.0,True,19.478,35.06,19.799,215.0,197.0,267.0,279.0,74.337,Q
RIC,RB,SOFT,3.0,True,29.241,50.958,26.471,87.0,156.0,267.0,134.0,106.67,Q
RIC,RB,SOFT,4.0,True,21.427,41.406,34.72,172.0,149.0,265.0,245.0,97.553,Q
RIC,RB,SOFT,5.0,True,19.208,34.21,19.348,220.0,198.0,267.0,279.0,72.766,Q
RIC,RB,SOFT,2.0,True,18.992,33.97,19.16,221.0,204.0,266.0,278.0,72.122,Q
RIC,RB,SOFT,3.0,True,29.34,51.409,25.54,62.0,143.0,214.0,135.0,106.289,Q
RIC,RB,SOFT,4.0,True,28.49,42.749,34.96,164.0,160.0,268.0,259.0,106.199,Q
RIC,RB,SOFT,5.0,True,18.895,33.708,19.182,221.0,206.0,266.0,278.0,71.785,Q
RIC,RB,SOFT,2.0,True,18.975,33.801,19.418,221.0,205.0,266.0,278.0,72.194,Q
RIC,RB,SOFT,3.0,True,27.171,41.527,26.101,147.0,151.0,207.0,240.0,94.799,Q
RIC,RB,SOFT,5.0,True,19.041,33.811,19.212,221.0,205.0,266.0,279.0,72.064,Q
RIC,RB,SOFT,2.0,True,18.77,33.705,19.007,222.0,208.0,266.0,275.0,71.482,Q
STR,Aston Martin,SOFT,2.0,True,19.998,36.339,24.036,209.0,191.0,271.0,273.0,80.373,Q
STR,Aston Martin,SOFT,3.0,True,18.953,34.384,19.489,222.0,202.0,272.0,282.0,72.826,Q
STR,Aston Martin,SOFT,4.0,True,26.775,44.588,44.396,149.0,144.0,269.0,207.0,115.759,Q
STR,Aston Martin,SOFT,5.0,True,18.869,34.043,19.327,220.0,204.0,270.0,281.0,72.239,Q
STR,Aston Martin,SOFT,2.0,True,18.643,33.85,19.235,222.0,201.0,272.0,281.0,71.728,Q
STR,Aston Martin,SOFT,3.0,True,32.864,54.255,24.536,77.0,119.0,271.0,145.0,111.655,Q
STR,Aston Martin,SOFT,4.0,True,18.695,34.111,19.22,221.0,205.0,271.0,281.0,72.026,Q
STR,Aston Martin,SOFT,2.0,True,18.687,33.774,19.102,218.0,205.0,270.0,280.0,71.563,Q
STR,Aston Martin,SOFT,2.0,True,18.542,33.773,19.303,223.0,206.0,270.0,282.0,71.618,Q
HUL,Haas F1 Team,SOFT,2.0,True,18.951,34.118,19.347,220.0,202.0,272.0,285.0,72.416,Q
HUL,Haas F1 Team,SOFT,3.0,True,30.79,46.633,36.173,90.0,111.0,271.0,232.0,113.596,Q
HUL,Haas F1 Team,SOFT,4.0,True,19.22,33.785,19.281,218.0,205.0,271.0,285.0,72.286,Q
HUL,Haas F1 Team,SOFT,2.0,True,18.824,33.857,19.195,220.0,203.0,271.0,284.0,71.876,Q
HUL,Haas F1 Team,SOFT,3.0,True,28.573,50.467,22.552,87.0,152.0,271.0,203.0,101.592,Q
HUL,Haas F1 Team,SOFT,4.0,True,18.967,34.066,19.324,217.0,203.0,262.0,283.0,72.357,Q
HUL,Haas F1 Team,SOFT,2.0,True,18.903,33.847,19.178,219.0,203.0,271.0,283.0,71.928,Q
HUL,Haas F1 Team,SOFT,3.0,True,24.697,48.708,22.278,128.0,167.0,229.0,212.0,95.683,Q
HUL,Haas F1 Team,SOFT,4.0,True,27.505,43.806,21.837,158.0,146.0,269.0,183.0,93.148,Q
HUL,Haas F1 Team,SOFT,5.0,True,18.879,33.922,19.279,218.0,202.0,270.0,282.0,72.08,Q
HUL,Haas F1 Team,SOFT,2.0,True,22.706,43.037,24.09,135.0,184.0,271.0,267.0,89.833,Q
HUL,Haas F1 Team,SOFT,3.0,True,18.67,33.631,19.139,219.0,207.0,272.0,284.0,71.44,Q
ALO,Aston Martin,SOFT,2.0,True,19.246,47.026,24.142,208.0,163.0,272.0,246.0,90.414,Q
ALO,Aston Martin,SOFT,3.0,True,19.211,34.444,19.272,219.0,200.0,269.0,279.0,72.927,Q
ALO,Aston Martin,SOFT,4.0,True,26.047,45.202,32.982,158.0,161.0,269.0,235.0,104.231,Q
ALO,Aston Martin,SOFT,5.0,True,18.866,34.003,19.249,221.0,202.0,271.0,282.0,72.118,Q
ALO,Aston Martin,SOFT,2.0,True,18.941,33.959,19.119,222.0,203.0,273.0,281.0,72.019,Q
ALO,Aston Martin,SOFT,3.0,True,28.799,41.788,24.769,179.0,156.0,271.0,254.0,95.356,Q
ALO,Aston Martin,SOFT,4.0,True,18.784,34.046,19.257,224.0,205.0,271.0,285.0,72.087,Q
SAR,Williams,SOFT,2.0,True,20.113,35.895,28.042,209.0,189.0,269.0,277.0,84.05,Q
SAR,Williams,SOFT,3.0,True,19.179,34.57,19.448,214.0,199.0,269.0,280.0,73.197,Q
SAR,Williams,SOFT,4.0,True,24.254,49.549,37.59,140.0,150.0,268.0,225.0,111.393,Q
SAR,Williams,SOFT,5.0,True,19.006,34.437,19.353,217.0,201.0,269.0,281.0,72.796,Q
SAR,Williams,SOFT,2.0,True,20.18,39.141,33.115,206.0,175.0,269.0,274.0,92.436,Q
SAR,Williams,SOFT,3.0,True,18.856,34.087,19.151,221.0,203.0,270.0,280.0,72.094,Q
SAR,Williams,SOFT,4.0,True,25.4,48.96,27.402,146.0,156.0,270.0,210.0,101.762,Q
SAR,Williams,SOFT,5.0,True,18.8,34.068,19.152,221.0,205.0,269.0,280.0,72.02,Q
MAG,Haas F1 Team,SOFT,2.0,True,19.019,34.237,19.316,218.0,198.0,274.0,285.0,72.572,Q
MAG,Haas F1 Team,SOFT,3.0,True,28.935,48.565,35.692,51.0,180.0,272.0,256.0,113.192,Q
MAG,Haas F1 Team,SOFT,4.0,True,18.833,33.979,19.592,221.0,199.0,272.0,285.0,72.404,Q
MAG,Haas F1 Team,SOFT,2.0,True,18.696,33.969,19.167,220.0,202.0,272.0,283.0,71.832,Q
MAG,Haas F1 Team,SOFT,3.0,True,23.701,39.489,25.046,145.0,145.0,235.0,259.0,88.236,Q
MAG,Haas F1 Team,SOFT,4.0,True,26.966,43.925,24.318,87.0,41.0,272.0,260.0,95.209,Q
MAG,Haas F1 Team,SOFT,5.0,True,18.658,33.849,19.338,221.0,202.0,272.0,284.0,71.845,Q
MAG,Haas F1 Team,SOFT,2.0,True,18.82,33.812,19.093,218.0,204.0,271.0,284.0,71.725,Q
MAG,Haas F1 Team,SOFT,2.0,True,22.062,44.509,24.124,155.0,126.0,271.0,256.0,90.695,Q
MAG,Haas F1 Team,SOFT,3.0,True,18.902,33.903,19.161,220.0,205.0,270.0,284.0,71.966,Q
PER,Red Bull Racing,SOFT,2.0,True,19.526,34.705,19.75,213.0,200.0,266.0,281.0,73.981,Q
PER,Red Bull Racing,SOFT,3.0,True,27.316,50.313,32.784,150.0,166.0,266.0,253.0,110.413,Q
PER,Red Bull Racing,SOFT,4.0,True,19.373,34.512,19.474,217.0,201.0,270.0,281.0,73.359,Q
PER,Red Bull Racing,SOFT,5.0,True,27.715,45.535,26.945,127.0,164.0,270.0,217.0,100.195,Q
PER,Red Bull Racing,SOFT,6.0,True,19.014,34.363,19.321,215.0,206.0,266.0,278.0,72.698,Q
PER,Red Bull Racing,SOFT,2.0,True,18.831,33.993,19.236,220.0,207.0,268.0,280.0,72.06,Q
PER,Red Bull Racing,SOFT,3.0,True,29.527,45.333,29.127,96.0,162.0,269.0,238.0,103.987,Q
PER,Red Bull Racing,SOFT,4.0,True,18.83,33.948,19.289,216.0,208.0,268.0,281.0,72.067,Q
BOT,Kick Sauber,SOFT,2.0,True,19.687,34.679,19.57,217.0,196.0,269.0,280.0,73.936,Q
BOT,Kick Sauber,SOFT,3.0,True,32.903,50.54,34.155,69.0,167.0,269.0,247.0,117.598,Q
BOT,Kick Sauber,SOFT,4.0,True,19.462,34.607,19.615,219.0,196.0,269.0,282.0,73.684,Q
BOT,Kick Sauber,SOFT,5.0,True,27.468,42.112,30.07,180.0,129.0,269.0,252.0,99.65,Q
BOT,Kick Sauber,SOFT,2.0,True,19.052,34.366,19.323,220.0,199.0,268.0,280.0,72.741,Q
BOT,Kick Sauber,SOFT,3.0,True,24.71,49.322,35.307,103.0,168.0,269.0,245.0,109.339,Q
BOT,Kick Sauber,SOFT,4.0,True,19.1,34.008,19.404,222.0,203.0,267.0,280.0,72.512,Q
ZHO,Kick Sauber,SOFT,2.0,True,19.783,35.335,19.954,217.0,194.0,267.0,279.0,75.072,Q
ZHO,Kick Sauber,SOFT,3.0,True,28.097,46.19,32.311,101.0,154.0,267.0,249.0,106.598,Q
ZHO,Kick Sauber,SOFT,4.0,True,19.66,34.717,19.774,212.0,200.0,267.0,281.0,74.151,Q
ZHO,Kick Sauber,SOFT,5.0,True,25.976,44.767,28.217,135.0,153.0,268.0,242.0,98.96,Q
ZHO,Kick Sauber,SOFT,2.0,True,19.409,34.27,19.568,219.0,203.0,267.0,280.0,73.247,Q
ZHO,Kick Sauber,SOFT,3.0,True,23.069,45.782,30.842,157.0,150.0,269.0,240.0,99.693,Q
ZHO,Kick Sauber,SOFT,4.0,True,19.387,34.172,19.469,219.0,203.0,268.0,280.0,73.028,Q
LEC,Ferrari,HARD,2.0,True,24.007,38.235,22.382,199.0,167.0,250.0,269.0,84.624,R
LEC,Ferrari,HARD,3.0,True,21.892,38.779,21.954,192.0,173.0,252.0,269.0,82.625,R
LEC,Ferrari,HARD,4.0,True,21.314,38.513,21.968,196.0,175.0,253.0,271.0,81.795,R
LEC,Ferrari,HARD,5.0,True,21.568,38.168,21.409,190.0,179.0,252.0,271.0,81.145,R
LEC,Ferrari,HARD,6.0,True,21.37,38.056,21.554,193.0,175.0,253.0,271.0,80.98,R
LEC,Ferrari,HARD,7.0,True,21.25,38.171,21.609,190.0,178.0,252.0,270.0,81.03,R
LEC,Ferrari,HARD,8.0,True,21.092,37.612,21.41,197.0,177.0,252.0,271.0,80.114,R
LEC,Ferrari,HARD,9.0,True,21.036,37.886,21.853,196.0,175.0,252.0,271.0,80.775,R
LEC,Ferrari,HARD,10.0,True,21.279,38.236,21.531,192.0,178.0,253.0,271.0,81.046,R
LEC,Ferrari,HARD,11.0,True,20.949,37.73,21.573,196.0,176.0,252.0,271.0,80.252,R
LEC,Ferrari,HARD,12.0,True,20.818,36.898,21.301,200.0,180.0,253.0,272.0,79.017,R
LEC,Ferrari,HARD,13.0,True,20.847,38.003,21.063,198.0,182.0,253.0,270.0,79.913,R
LEC,Ferrari,HARD,14.0,True,20.763,37.77,21.305,202.0,180.0,252.0,272.0,79.838,R
LEC,Ferrari,HARD,15.0,True,21.139,37.516,21.501,195.0,177.0,253.0,272.0,80.156,R
LEC,Ferrari,HARD,16.0,True,20.925,37.498,21.856,202.0,175.0,253.0,273.0,80.279,R
LEC,Ferrari,HARD,17.0,True,20.612,37.578,21.39,199.0,181.0,254.0,273.0,79.58,R
LEC,Ferrari,HARD,18.0,True,20.806,36.89,21.146,202.0,179.0,253.0,273.0,78.842,R
LEC,Ferrari,HARD,19.0,True,20.573,37.018,21.133,197.0,180.0,254.0,272.0,78.724,R
LEC,Ferrari,HARD,20.0,True,20.609,36.874,20.989,199.0,184.0,254.0,272.0,78.472,R
LEC,Ferrari,HARD,21.0,True,20.591,37.004,21.025,201.0,184.0,255.0,272.0,78.62,R
LEC,Ferrari,HARD,22.0,True,20.638,36.755,21.065,202.0,184.0,254.0,273.0,78.458,R
LEC,Ferrari,HARD,23.0,True,20.436,37.261,21.028,202.0,182.0,254.0,273.0,78.725,R
LEC,Ferrari,HARD,24.0,True,20.408,37.435,21.13,203.0,181.0,254.0,273.0,78.973,R
LEC,Ferrari,HARD,25.0,True,20.305,37.048,21.092,204.0,185.0,254.0,273.0,78.445,R
LEC,Ferrari,HARD,26.0,True,20.507,36.769,21.075,201.0,182.0,255.0,275.0,78.351,R
LEC,Ferrari,HARD,27.0,True,20.535,37.208,20.967,194.0,185.0,255.0,274.0,78.71,R
LEC,Ferrari,HARD,28.0,True,20.429,37.312,21.312,200.0,176.0,255.0,275.0,79.053,R
LEC,Ferrari,HARD,29.0,True,21.091,37.38,21.464,194.0,180.0,255.0,275.0,79.935,R
LEC,Ferrari,HARD,30.0,True,20.706,36.687,21.0,197.0,185.0,256.0,276.0,78.393,R
LEC,Ferrari,HARD,31.0,True,20.483,37.216,21.426,196.0,178.0,255.0,275.0,79.125,R
LEC,Ferrari,HARD,32.0,True,20.51,36.916,21.068,202.0,185.0,256.0,277.0,78.494,R
LEC,Ferrari,HARD,33.0,True,20.412,37.589,21.318,199.0,181.0,255.0,276.0,79.319,R
LEC,Ferrari,HARD,34.0,True,20.503,36.672,21.355,202.0,180.0,256.0,278.0,78.53,R
LEC,Ferrari,HARD,35.0,True,20.697,36.919,21.073,201.0,184.0,257.0,278.0,78.689,R
LEC,Ferrari,HARD,36.0,True,21.082,36.57,21.273,202.0,180.0,257.0,278.0,78.925,R
LEC,Ferrari,HARD,37.0,True,20.612,36.704,21.212,198.0,184.0,257.0,279.0,78.528,R
LEC,Ferrari,HARD,38.0,True,20.815,36.297,21.069,202.0,183.0,259.0,280.0,78.181,R
LEC,Ferrari,HARD,39.0,True,20.538,37.054,21.141,199.0,183.0,258.0,281.0,78.733,R
LEC,Ferrari,HARD,40.0,True,20.486,36.988,21.22,195.0,185.0,265.0,280.0,78.694,R
LEC,Ferrari,HARD,41.0,True,20.683,37.359,21.235,200.0,184.0,254.0,278.0,79.277,R
LEC,Ferrari,HARD,42.0,True,20.293,36.71,20.862,203.0,183.0,255.0,275.0,77.865,R
LEC,Ferrari,HARD,43.0,True,20.687,36.752,20.837,199.0,185.0,255.0,275.0,78.276,R
LEC,Ferrari,HARD,44.0,True,20.582,36.789,21.17,200.0,182.0,255.0,275.0,78.541,R
LEC,Ferrari,HARD,45.0,True,20.6,37.066,20.901,196.0,185.0,256.0,276.0,78.567,R
LEC,Ferrari,HARD,46.0,True,20.506,37.404,21.275,195.0,183.0,256.0,276.0,79.185,R
LEC,Ferrari,HARD,47.0,True,20.379,36.484,21.078,197.0,188.0,256.0,276.0,77.941,R
LEC,Ferrari,HARD,48.0,True,20.674,36.889,20.943,196.0,184.0,256.0,276.0,78.506,R
LEC,Ferrari,HARD,49.0,True,20.293,36.878,21.014,202.0,183.0,257.0,276.0,78.185,R
LEC,Ferrari,HARD,50.0,True,20.269,36.519,21.002,196.0,186.0,265.0,279.0,77.79,R
LEC,Ferrari,HARD,51.0,True,20.381,36.839,21.091,198.0,188.0,256.0,276.0,78.311,R
LEC,Ferrari,HARD,52.0,True,20.319,36.629,20.8,198.0,185.0,258.0,278.0,77.748,R
LEC,Ferrari,HARD,53.0,True,20.182,36.412,20.763,202.0,188.0,258.0,278.0,77.357,R
LEC,Ferrari,HARD,54.0,True,20.377,36.322,20.745,194.0,188.0,256.0,278.0,77.444,R
LEC,Ferrari,HARD,55.0,True,20.173,36.255,20.838,194.0,188.0,256.0,275.0,77.266,R
LEC,Ferrari,HARD,56.0,True,20.132,36.818,20.69,206.0,189.0,256.0,274.0,77.64,R
LEC,Ferrari,HARD,57.0,True,20.246,36.138,20.644,199.0,191.0,256.0,275.0,77.028,R
LEC,Ferrari,HARD,58.0,True,20.42,36.197,20.417,202.0,192.0,257.0,275.0,77.034,R
LEC,Ferrari,HARD,59.0,True,19.989,36.033,20.392,200.0,190.0,258.0,278.0,76.414,R
LEC,Ferrari,HARD,60.0,True,20.047,36.432,20.384,197.0,189.0,258.0,278.0,76.863,R
LEC,Ferrari,HARD,61.0,True,20.116,36.443,20.895,199.0,184.0,258.0,277.0,77.454,R
LEC,Ferrari,HARD,62.0,True,20.095,36.187,20.689,201.0,190.0,257.0,278.0,76.971,R
LEC,Ferrari,HARD,63.0,True,19.996,35.953,20.611,198.0,189.0,257.0,278.0,76.56,R
LEC,Ferrari,HARD,64.0,True,20.094,35.912,20.601,202.0,187.0,258.0,278.0,76.607,R
